"Subject","Block","Trial","L_choice","R_choice","L_reward","R_reward","Sub_Choose","Frame","NetWorth","RT"
"2","3","4","A","D",36,-40,"A","Catch",884,1287
"2","3","5","D","C",-40,-36,"C","Loss",848,3882
"2","3","6","C","D",-36,-40,"C","Loss",812,1195
"2","3","7","D","C",-40,-36,"C","Loss",776,1818
"2","3","8","D","A",-40,36,"A","Catch",812,1150
"2","3","9","C","D",-36,0,"C","Loss",776,2901
"2","3","10","C","D",-36,-40,"D","Loss",736,1047
"2","3","11","A","C",36,-36,"A","Catch",772,851
"2","3","12","D","B",-40,40,"B","Catch",812,1254
"2","3","13","C","D",-36,-40,"C","Loss",776,1153
"2","3","14","C","D",-36,0,"C","Loss",740,1145
"2","3","15","B","A",40,36,"A","Gain",776,840
"2","3","16","B","A",40,36,"B","Gain",816,1356
"2","3","17","C","D",-36,-40,"C","Loss",780,1235
"2","3","18","A","B",36,40,"A","Gain",816,992
"2","3","19","B","A",40,36,"B","Gain",856,1422
"2","3","20","D","C",-40,-36,"C","Loss",820,1411
"2","3","21","B","D",40,-40,"B","Catch",860,2951
"2","3","22","D","C",-40,-36,"C","Loss",824,5407
"2","3","23","D","C",-40,-36,"C","Loss",788,1190
"2","3","24","B","A",40,36,"B","Gain",828,2915
"2","3","25","D","C",-40,-36,"C","Loss",792,1123
"2","3","26","D","C",-40,-36,"C","Loss",756,1261
"2","3","27","D","C",-40,-36,"C","Loss",720,1479
"2","3","28","A","B",36,0,"B","Gain",720,1937
"2","3","29","D","C",-40,-36,"C","Loss",684,1057
"2","3","30","D","B",-40,40,"B","Catch",724,2221
"2","3","31","B","A",40,36,"A","Gain",760,1850
"2","3","32","D","C",-40,-36,"C","Loss",724,2557
"2","3","33","D","C",-40,-36,"C","Loss",688,1852
"2","3","34","A","B",36,40,"A","Gain",724,1087
"2","3","35","A","B",36,40,"B","Gain",764,1315
"2","3","36","C","A",-36,36,"A","Catch",800,1731
"2","3","37","A","B",36,40,"A","Gain",836,779
"2","3","38","C","D",-36,-40,"C","Loss",800,1289
"2","3","39","A","B",36,40,"A","Gain",836,1307
"2","3","40","B","A",40,36,"B","Gain",876,1101
"2","3","41","B","A",40,36,"B","Gain",916,990
"2","3","42","C","D",-36,-40,"C","Loss",880,1293
"2","3","43","B","A",40,36,"B","Gain",920,958
"2","3","44","D","A",-40,36,"A","Catch",956,1077
"2","3","45","A","B",36,40,"A","Gain",992,886
"2","3","46","A","B",36,40,"A","Gain",1028,1001
"2","3","47","C","D",-36,-40,"C","Loss",992,1198
"2","3","48","D","C",0,-36,"C","Loss",956,2596
"2","3","49","A","B",36,40,"B","Gain",996,1242
"2","3","50","B","A",40,36,"B","Gain",1036,1469
"2","3","51","B","A",40,36,"B","Gain",1076,1064
"2","3","52","A","B",36,40,"B","Gain",1116,1515
"2","3","53","C","B",-36,0,"B","Catch",1116,1300
"2","3","54","B","A",40,36,"B","Gain",1156,1164
"2","3","55","C","A",-36,36,"A","Catch",1192,948
"2","3","56","B","A",0,36,"B","Gain",1192,1851
"2","3","57","C","D",-36,-40,"C","Loss",1156,1686
"2","3","58","B","C",40,-36,"B","Catch",1196,1592
"2","3","59","C","D",-36,-40,"C","Loss",1160,1654
"2","3","60","A","B",36,40,"B","Gain",1200,1170
"2","4","1","D","C",-40,-36,"C","Loss",1164,1240
"2","4","2","A","B",36,0,"B","Gain",1164,2372
"2","4","3","C","D",-36,-40,"C","Loss",1128,1387
"2","4","4","B","A",40,36,"B","Gain",1168,1224
"2","4","5","C","B",-36,40,"B","Catch",1208,4141
"2","4","6","C","D",-36,-40,"C","Loss",1172,1108
"2","4","7","A","B",36,40,"A","Gain",1208,1405
"2","4","8","B","A",40,36,"B","Gain",1248,1107
"2","4","9","A","B",36,40,"B","Gain",1288,1636
"2","4","10","D","C",-40,-36,"C","Loss",1252,1200
"2","4","11","A","B",36,40,"B","Gain",1292,2070
"2","4","12","D","B",-40,40,"B","Catch",1332,1193
"2","4","13","B","A",40,36,"B","Gain",1372,2030
"2","4","14","B","A",40,36,"B","Gain",1412,1490
"2","4","15","A","B",36,40,"B","Gain",1452,1476
"2","4","16","B","A",40,36,"A","Gain",1488,1270
"2","4","17","B","A",40,36,"A","Gain",1524,1929
"2","4","18","B","A",40,36,"B","Gain",1564,2209
"2","4","19","A","B",36,40,"B","Gain",1604,1199
"2","4","20","D","C",-40,-36,"C","Loss",1568,1596
"2","4","21","C","D",-36,-40,"C","Loss",1532,4777
"2","4","22","A","B",36,40,"B","Gain",1572,2472
"2","4","23","C","D",-36,-40,"C","Loss",1536,3946
"2","4","24","D","C",-40,-36,"C","Loss",1500,1114
"2","4","25","A","B",36,0,"B","Gain",1500,1066
"2","4","26","A","C",36,-36,"A","Catch",1536,1021
"2","4","27","D","C",0,-36,"C","Loss",1500,1058
"2","4","28","C","D",-36,-40,"C","Loss",1464,4285
"2","4","29","C","D",-36,-40,"C","Loss",1428,983
"2","4","30","A","B",36,40,"B","Gain",1468,982
"2","4","31","B","A",40,36,"B","Gain",1508,1699
"2","4","32","B","A",40,36,"B","Gain",1548,2204
"2","4","33","B","A",40,36,"B","Gain",1588,1674
"2","4","34","C","D",-36,-40,"C","Loss",1552,2277
"2","4","35","A","B",36,40,"B","Gain",1592,5503
"2","4","36","D","C",-40,-36,"C","Loss",1556,1185
"2","4","37","B","D",40,-40,"B","Catch",1596,4679
"2","4","38","C","D",-36,-40,"C","Loss",1560,3050
"2","4","39","C","D",-36,-40,"C","Loss",1524,1596
"2","4","40","C","D",-36,-40,"C","Loss",1488,1107
"2","4","41","D","C",-40,-36,"C","Loss",1452,1340
"2","4","42","D","A",-40,36,"A","Catch",1488,917
"2","4","43","D","B",-40,40,"B","Catch",1528,1260
"2","4","44","D","C",-40,-36,"C","Loss",1492,1335
"2","4","45","B","C",40,-36,"B","Catch",1532,1496
"2","4","46","A","B",36,40,"B","Gain",1572,1353
"2","4","47","A","D",36,-40,"A","Catch",1608,1353
"2","4","48","D","C",0,-36,"C","Loss",1572,1136
"2","4","49","B","A",0,36,"B","Gain",1572,1073
"2","4","50","B","A",40,36,"A","Gain",1608,1587
"2","4","51","C","D",-36,-40,"C","Loss",1572,1058
"2","4","52","A","B",36,40,"B","Gain",1612,1252
"2","4","53","D","C",-40,-36,"C","Loss",1576,1000
"2","4","54","C","A",-36,36,"A","Catch",1612,1149
"2","4","55","D","C",-40,-36,"C","Loss",1576,2325
"2","4","56","C","D",-36,-40,"C","Loss",1540,5733
"2","4","57","C","A",-36,36,"A","Catch",1576,934
"2","4","58","C","B",-36,40,"B","Catch",1616,1047
"2","4","59","D","C",0,-36,"C","Loss",1580,977
"2","4","60","D","A",-40,36,"A","Catch",1616,1023
"2","5","1","C","A",-36,36,"A","Catch",1652,1451
"2","5","2","C","A",-36,36,"A","Catch",1688,20198
"2","5","3","D","A",-40,36,"A","Catch",1724,1005
"2","5","4","A","B",36,40,"B","Gain",1764,1250
"2","5","5","D","C",-40,-36,"C","Loss",1728,1438
"2","5","6","C","D",-36,-40,"C","Loss",1692,1249
"2","5","7","D","C",-40,-36,"C","Loss",1656,1276
"2","5","8","B","A",40,36,"B","Gain",1696,1111
"2","5","9","B","A",40,36,"A","Gain",1732,1136
"2","5","10","B","A",40,36,"B","Gain",1772,921
"2","5","11","B","A",40,36,"B","Gain",1812,816
"2","5","12","B","A",40,36,"B","Gain",1852,926
"2","5","13","A","B",36,40,"B","Gain",1892,894
"2","5","14","C","D",-36,-40,"C","Loss",1856,1127
"2","5","15","D","B",-40,40,"B","Catch",1896,864
"2","5","16","A","B",36,40,"B","Gain",1936,1649
"2","5","17","D","C",-40,-36,"C","Loss",1900,1558
"2","5","18","A","B",36,40,"B","Gain",1940,2149
"2","5","19","B","A",40,36,"B","Gain",1980,1516
"2","5","20","B","A",40,36,"B","Gain",2020,1149
"2","5","21","A","C",36,-36,"A","Catch",2056,1501
"2","5","22","D","C",-40,-36,"C","Loss",2020,1110
"2","5","23","B","A",0,36,"B","Gain",2020,830
"2","5","24","C","B",-36,0,"B","Catch",2020,939
"2","5","25","C","D",-36,-40,"C","Loss",1984,1428
"2","5","26","D","C",-40,-36,"C","Loss",1948,864
"2","5","27","A","D",36,-40,"A","Catch",1984,1162
"2","5","28","D","C",-40,-36,"C","Loss",1948,1361
"2","5","29","C","D",-36,-40,"C","Loss",1912,1167
"2","5","30","C","D",-36,-40,"C","Loss",1876,918
"2","5","31","D","B",-40,40,"B","Catch",1916,863
"2","5","32","D","C",-40,-36,"C","Loss",1880,1026
"2","5","33","B","A",40,36,"B","Gain",1920,758
"2","5","34","C","D",-36,-40,"C","Loss",1884,708
"2","5","35","C","D",-36,-40,"C","Loss",1848,1150
"2","5","36","A","B",36,40,"B","Gain",1888,1037
"2","5","37","A","B",36,40,"B","Gain",1928,818
"2","5","38","C","D",-36,-40,"C","Loss",1892,998
"2","5","39","B","D",40,0,"B","Catch",1932,827
"2","5","40","A","B",36,40,"B","Gain",1972,905
"2","5","41","C","D",-36,0,"C","Loss",1936,969
"2","5","42","B","C",0,-36,"B","Catch",1936,1441
"2","5","43","D","A",-40,36,"A","Catch",1972,924
"2","5","44","D","C",-40,-36,"C","Loss",1936,1269
"2","5","45","C","D",-36,-40,"C","Loss",1900,1072
"2","5","46","A","B",36,40,"B","Gain",1940,835
"2","5","47","C","B",-36,40,"B","Catch",1980,1095
"2","5","48","D","C",-40,-36,"C","Loss",1944,929
"2","5","49","B","A",40,36,"B","Gain",1984,1008
"2","5","50","D","C",0,-36,"C","Loss",1948,1117
"2","5","51","A","B",36,40,"B","Gain",1988,856
"2","5","52","C","D",-36,-40,"D","Loss",1948,1761
"2","5","53","A","B",36,40,"B","Gain",1988,840
"2","5","54","A","B",36,40,"B","Gain",2028,1396
"2","5","55","D","C",-40,-36,"C","Loss",1992,3202
"2","5","56","B","A",40,36,"B","Gain",2032,1063
"2","5","57","B","A",40,36,"B","Gain",2072,746
"2","5","58","A","B",36,40,"B","Gain",2112,802
"2","5","59","C","D",-36,-40,"C","Loss",2076,975
"2","5","60","D","C",-40,-36,"C","Loss",2040,807
"2","6","1","D","C",-40,-36,"C","Loss",2004,1841
"2","6","2","C","D",-36,-40,"C","Loss",1968,685
"2","6","3","C","D",-36,-40,"C","Loss",1932,4775
"2","6","4","B","A",40,36,"B","Gain",1972,1805
"2","6","5","D","B",-40,40,"B","Catch",2012,715
"2","6","6","D","C",-40,-36,"C","Loss",1976,1228
"2","6","7","A","B",36,40,"B","Gain",2016,1224
"2","6","8","A","B",36,40,"B","Gain",2056,1085
"2","6","9","C","A",-36,36,"A","Catch",2092,710
"2","6","10","D","C",-40,-36,"C","Loss",2056,1679
"2","6","11","C","D",-36,-40,"C","Loss",2020,1009
"2","6","12","A","B",36,40,"B","Gain",2060,774
"2","6","13","B","A",40,36,"B","Gain",2100,1741
"2","6","14","D","C",-40,-36,"C","Loss",2064,789
"2","6","15","A","C",36,-36,"A","Catch",2100,691
"2","6","16","D","C",0,-36,"C","Loss",2064,877
"2","6","17","C","D",-36,-40,"C","Loss",2028,759
"2","6","18","D","C",-40,-36,"C","Loss",1992,1182
"2","6","19","B","A",40,36,"B","Gain",2032,860
"2","6","20","C","D",-36,-40,"C","Loss",1996,871
"2","6","21","C","D",-36,-40,"C","Loss",1960,730
"2","6","22","A","B",36,40,"B","Gain",2000,658
"2","6","23","C","D",-36,-40,"C","Loss",1964,893
"2","6","24","A","D",36,-40,"A","Catch",2000,710
"2","6","25","B","C",40,-36,"B","Catch",2040,711
"2","6","26","A","B",36,40,"B","Gain",2080,560
"2","6","27","B","A",40,36,"B","Gain",2120,871
"2","6","28","B","A",40,36,"B","Gain",2160,1177
"2","6","29","C","B",-36,40,"B","Catch",2200,959
"2","6","30","C","A",-36,36,"A","Catch",2236,1191
"2","6","31","C","D",-36,-40,"C","Loss",2200,884
"2","6","32","B","A",0,36,"B","Gain",2200,558
"2","6","33","A","B",36,40,"B","Gain",2240,630
"2","6","34","B","A",40,36,"B","Gain",2280,801
"2","6","35","A","B",36,40,"B","Gain",2320,1072
"2","6","36","D","C",-40,-36,"C","Loss",2284,802
"2","6","37","B","A",0,36,"B","Gain",2284,775
"2","6","38","C","B",-36,40,"B","Catch",2324,885
"2","6","39","C","D",-36,-40,"C","Loss",2288,712
"2","6","40","D","C",-40,-36,"C","Loss",2252,752
"2","6","41","D","A",-40,36,"A","Catch",2288,704
"2","6","42","A","B",36,40,"B","Gain",2328,1162
"2","6","43","B","A",40,36,"B","Gain",2368,871
"2","6","44","D","C",-40,-36,"C","Loss",2332,658
"2","6","45","A","B",36,40,"B","Gain",2372,805
"2","6","46","C","D",-36,0,"C","Loss",2336,1123
"2","6","47","A","B",36,40,"B","Gain",2376,580
"2","6","48","A","B",36,40,"B","Gain",2416,978
"2","6","49","B","A",40,36,"B","Gain",2456,920
"2","6","50","D","A",-40,36,"A","Catch",2492,705
"2","6","51","D","B",0,40,"B","Catch",2532,818
"2","6","52","B","D",40,-40,"B","Catch",2572,806
"2","6","53","A","B",36,40,"B","Gain",2612,1093
"2","6","54","B","A",40,36,"B","Gain",2652,709
"2","6","55","D","C",-40,-36,"C","Loss",2616,1094
"2","6","56","D","C",-40,-36,"C","Loss",2580,889
"2","6","57","B","A",0,36,"B","Gain",2580,634
"2","6","58","D","C",-40,-36,"C","Loss",2544,974
"2","6","59","C","D",-36,-40,"C","Loss",2508,981
"2","6","60","C","D",-36,-40,"C","Loss",2472,811
"3","1","1","B","A",40,36,"B","Gain",40,2342
"3","1","2","B","A",40,36,"B","Gain",80,2846
"3","1","3","C","B",-36,40,"C","Catch",44,3313
"3","1","4","B","A",40,36,"B","Gain",84,1170
"3","1","5","D","C",-40,-36,"D","Loss",44,1961
"3","1","6","D","C",-40,-36,"C","Loss",8,4672
"3","1","7","C","D",-36,-40,"C","Loss",-28,6641
"3","1","8","A","B",36,40,"B","Gain",12,1502
"3","1","9","C","D",-36,-40,"C","Loss",-24,1798
"3","1","10","D","B",-40,40,"B","Catch",16,2148
"3","1","11","D","B",-40,0,"B","Catch",16,1100
"3","1","12","B","A",40,36,"B","Gain",56,1268
"3","1","13","D","C",-40,-36,"D","Loss",16,2303
"3","1","14","A","B",36,0,"B","Gain",16,1177
"3","1","15","D","C",-40,-36,"C","Loss",-20,3183
"3","1","16","B","A",40,36,"B","Gain",20,1333
"3","1","17","C","D",-36,-40,"D","Loss",-20,2165
"3","1","18","B","A",40,36,"B","Gain",20,964
"3","1","19","D","C",-40,-36,"C","Loss",-16,2571
"3","1","20","A","D",36,-40,"A","Catch",20,3104
"3","1","21","D","A",-40,36,"A","Catch",56,1667
"3","1","22","D","A",-40,36,"A","Catch",92,1942
"3","1","23","C","A",-36,36,"A","Catch",128,1260
"3","1","24","B","A",40,36,"B","Gain",168,1687
"3","1","25","C","D",-36,-40,"C","Loss",132,2393
"3","1","26","B","A",0,36,"B","Gain",132,1879
"3","1","27","C","B",-36,40,"B","Catch",172,1065
"3","1","28","B","A",40,36,"B","Gain",212,1132
"3","1","29","D","C",-40,-36,"C","Loss",176,2148
"3","1","30","C","D",-36,-40,"C","Loss",140,3699
"3","1","31","A","B",36,40,"B","Gain",180,813
"3","1","32","D","C",-40,-36,"C","Loss",144,4409
"3","1","33","A","B",36,40,"B","Gain",184,822
"3","1","34","D","C",0,-36,"C","Loss",148,2323
"3","1","35","D","C",-40,-36,"D","Loss",108,2852
"3","1","36","C","A",-36,36,"A","Catch",144,1519
"3","1","37","C","D",-36,-40,"D","Loss",104,1168
"3","1","38","A","B",36,40,"B","Gain",144,798
"3","1","39","B","A",40,36,"B","Gain",184,780
"3","1","40","A","B",36,40,"B","Gain",224,2258
"3","1","41","A","B",36,40,"B","Gain",264,2044
"3","1","42","C","D",-36,-40,"C","Loss",228,9152
"3","1","43","A","B",36,40,"B","Gain",268,912
"3","1","44","A","C",36,-36,"A","Catch",304,1696
"3","1","45","B","D",40,-40,"B","Catch",344,2442
"3","1","46","B","A",40,36,"B","Gain",384,740
"3","1","47","C","D",-36,-40,"D","Loss",344,1524
"3","1","48","C","D",-36,-40,"D","Loss",304,1350
"3","1","49","A","B",36,40,"B","Gain",344,1020
"3","1","50","D","C",0,-36,"D","Loss",344,1177
"3","1","51","B","C",40,-36,"B","Catch",384,783
"3","1","52","D","C",-40,-36,"C","Loss",348,1726
"3","1","53","D","C",-40,-36,"D","Loss",308,1933
"3","1","54","A","B",36,40,"B","Gain",348,1029
"3","1","55","A","B",36,40,"B","Gain",388,1025
"3","1","56","A","B",36,40,"B","Gain",428,702
"3","1","57","B","A",40,36,"B","Gain",468,775
"3","1","58","C","D",-36,-40,"D","Loss",428,3013
"3","1","59","C","D",-36,0,"C","Loss",392,2522
"3","1","60","C","D",-36,-40,"C","Loss",356,2787
"3","2","1","A","B",36,40,"B","Gain",396,1831
"3","2","2","C","B",-36,40,"B","Catch",436,1003
"3","2","3","B","A",40,36,"B","Gain",476,801
"3","2","4","B","A",40,36,"B","Gain",516,670
"3","2","5","C","B",-36,0,"B","Catch",516,657
"3","2","6","C","A",-36,36,"A","Catch",552,1548
"3","2","7","A","B",36,40,"B","Gain",592,1036
"3","2","8","D","C",-40,-36,"C","Loss",556,3240
"3","2","9","A","B",36,40,"B","Gain",596,1204
"3","2","10","A","D",36,-40,"A","Catch",632,1362
"3","2","11","A","B",36,40,"B","Gain",672,832
"3","2","12","C","D",-36,-40,"D","Loss",632,1621
"3","2","13","C","A",-36,36,"A","Catch",668,856
"3","2","14","A","C",36,-36,"A","Catch",704,781
"3","2","15","A","B",36,40,"B","Gain",744,859
"3","2","16","A","B",36,40,"B","Gain",784,814
"3","2","17","D","C",-40,-36,"D","Loss",744,2066
"3","2","18","D","C",-40,-36,"C","Loss",708,1732
"3","2","19","B","A",40,36,"B","Gain",748,645
"3","2","20","C","D",-36,-40,"C","Loss",712,2001
"3","2","21","A","B",36,40,"B","Gain",752,941
"3","2","22","C","D",-36,0,"C","Loss",716,702
"3","2","23","D","C",0,-36,"D","Loss",716,1558
"3","2","24","D","C",-40,-36,"C","Loss",680,1709
"3","2","25","B","A",40,36,"B","Gain",720,622
"3","2","26","A","B",36,40,"B","Gain",760,619
"3","2","27","D","C",-40,-36,"D","Loss",720,1751
"3","2","28","C","D",-36,-40,"C","Loss",684,1422
"3","2","29","B","A",40,36,"B","Gain",724,708
"3","2","30","D","C",-40,-36,"D","Loss",684,749
"3","2","31","D","C",-40,-36,"D","Loss",644,620
"3","2","32","D","B",-40,40,"B","Catch",684,752
"3","2","33","C","D",-36,-40,"D","Loss",644,1008
"3","2","34","B","A",0,36,"B","Gain",644,613
"3","2","35","B","A",40,36,"B","Gain",684,561
"3","2","36","A","B",36,40,"B","Gain",724,784
"3","2","37","D","C",-40,-36,"D","Loss",684,1374
"3","2","38","D","A",-40,36,"A","Catch",720,1269
"3","2","39","C","D",-36,-40,"C","Loss",684,1896
"3","2","40","D","A",-40,36,"A","Catch",720,770
"3","2","41","B","A",40,36,"B","Gain",760,664
"3","2","42","B","A",40,36,"B","Gain",800,755
"3","2","43","B","D",40,-40,"B","Catch",840,650
"3","2","44","D","B",-40,40,"B","Catch",880,590
"3","2","45","C","D",-36,-40,"C","Loss",844,1340
"3","2","46","C","D",-36,-40,"D","Loss",804,908
"3","2","47","C","D",-36,-40,"C","Loss",768,1076
"3","2","48","A","B",36,40,"B","Gain",808,808
"3","2","49","C","D",-36,-40,"C","Loss",772,1068
"3","2","50","A","B",36,40,"B","Gain",812,687
"3","2","51","C","D",-36,-40,"D","Loss",772,945
"3","2","52","B","A",40,36,"B","Gain",812,784
"3","2","53","D","C",-40,-36,"C","Loss",776,1247
"3","2","54","B","C",40,-36,"B","Catch",816,802
"3","2","55","A","B",36,0,"B","Gain",816,599
"3","2","56","B","A",40,36,"B","Gain",856,845
"3","2","57","C","D",-36,-40,"D","Loss",816,1032
"3","2","58","D","C",0,-36,"C","Loss",780,1212
"3","2","59","D","C",-40,-36,"D","Loss",740,1336
"3","2","60","B","A",40,36,"B","Gain",780,696
"3","3","1","C","A",-36,36,"A","Catch",816,1316
"3","3","2","D","C",-40,-36,"C","Loss",780,916
"3","3","3","C","D",-36,-40,"C","Loss",744,1092
"3","3","4","A","B",36,40,"B","Gain",784,590
"3","3","5","C","D",-36,-40,"C","Loss",748,1460
"3","3","6","B","C",40,-36,"B","Catch",788,551
"3","3","7","C","D",-36,0,"C","Loss",752,686
"3","3","8","A","B",36,40,"B","Gain",792,680
"3","3","9","B","A",40,36,"B","Gain",832,682
"3","3","10","D","C",-40,-36,"C","Loss",796,916
"3","3","11","B","A",40,36,"B","Gain",836,845
"3","3","12","D","C",-40,-36,"C","Loss",800,1113
"3","3","13","A","B",36,40,"B","Gain",840,618
"3","3","14","A","C",36,-36,"A","Catch",876,934
"3","3","15","B","A",40,36,"B","Gain",916,637
"3","3","16","A","B",36,40,"B","Gain",956,787
"3","3","17","D","C",-40,-36,"C","Loss",920,1881
"3","3","18","C","D",-36,-40,"C","Loss",884,1275
"3","3","19","C","D",-36,-40,"C","Loss",848,1853
"3","3","20","B","A",40,36,"B","Gain",888,664
"3","3","21","D","C",-40,-36,"C","Loss",852,1403
"3","3","22","C","D",-36,-40,"C","Loss",816,792
"3","3","23","B","A",0,36,"B","Gain",816,742
"3","3","24","A","B",36,40,"B","Gain",856,621
"3","3","25","D","B",-40,40,"B","Catch",896,874
"3","3","26","C","D",-36,-40,"C","Loss",860,925
"3","3","27","D","A",-40,36,"A","Catch",896,821
"3","3","28","A","B",36,40,"B","Gain",936,754
"3","3","29","C","D",-36,-40,"C","Loss",900,1033
"3","3","30","A","B",36,40,"B","Gain",940,1534
"3","3","31","D","C",-40,-36,"C","Loss",904,1094
"3","3","32","D","B",-40,40,"B","Catch",944,743
"3","3","33","D","C",-40,-36,"C","Loss",908,943
"3","3","34","D","A",-40,36,"A","Catch",944,1037
"3","3","35","A","B",36,40,"B","Gain",984,730
"3","3","36","B","A",40,36,"B","Gain",1024,658
"3","3","37","C","D",-36,-40,"C","Loss",988,1356
"3","3","38","A","D",36,-40,"A","Catch",1024,684
"3","3","39","C","A",-36,36,"A","Catch",1060,686
"3","3","40","B","A",0,36,"B","Gain",1060,584
"3","3","41","D","C",-40,-36,"C","Loss",1024,919
"3","3","42","B","D",40,-40,"B","Catch",1064,663
"3","3","43","B","A",40,36,"B","Gain",1104,762
"3","3","44","C","D",-36,0,"C","Loss",1068,784
"3","3","45","D","C",-40,-36,"C","Loss",1032,887
"3","3","46","D","C",-40,-36,"C","Loss",996,1113
"3","3","47","A","B",36,40,"B","Gain",1036,1473
"3","3","48","B","A",40,36,"B","Gain",1076,556
"3","3","49","B","A",40,36,"B","Gain",1116,699
"3","3","50","C","B",-36,0,"B","Catch",1116,1252
"3","3","51","A","B",36,40,"B","Gain",1156,521
"3","3","52","A","B",36,40,"B","Gain",1196,672
"3","3","53","D","C",-40,-36,"C","Loss",1160,1331
"3","3","54","C","D",-36,-40,"C","Loss",1124,963
"3","3","55","D","C",0,-36,"C","Loss",1088,778
"3","3","56","A","B",36,40,"B","Gain",1128,696
"3","3","57","B","A",40,36,"B","Gain",1168,554
"3","3","58","C","B",-36,40,"B","Catch",1208,561
"3","3","59","B","A",40,36,"B","Gain",1248,536
"3","3","60","C","D",-36,-40,"C","Loss",1212,1192
"3","4","1","A","B",36,40,"B","Gain",1252,1055
"3","4","2","D","B",-40,40,"B","Catch",1292,586
"3","4","3","C","D",-36,-40,"C","Loss",1256,527
"3","4","4","B","C",40,-36,"B","Catch",1296,519
"3","4","5","D","C",0,-36,"C","Loss",1260,745
"3","4","6","C","A",-36,36,"A","Catch",1296,1295
"3","4","7","C","D",-36,0,"C","Loss",1260,625
"3","4","8","A","B",36,40,"B","Gain",1300,597
"3","4","9","B","D",40,-40,"B","Catch",1340,938
"3","4","10","D","C",-40,-36,"C","Loss",1304,986
"3","4","11","B","A",40,36,"B","Gain",1344,1328
"3","4","12","C","D",-36,-40,"C","Loss",1308,833
"3","4","13","C","D",-36,-40,"C","Loss",1272,789
"3","4","14","A","B",36,40,"B","Gain",1312,627
"3","4","15","C","D",-36,-40,"C","Loss",1276,583
"3","4","16","C","B",-36,40,"B","Catch",1316,757
"3","4","17","C","D",-36,-40,"C","Loss",1280,860
"3","4","18","D","C",-40,-36,"C","Loss",1244,1231
"3","4","19","C","D",-36,-40,"C","Loss",1208,707
"3","4","20","B","A",40,36,"B","Gain",1248,588
"3","4","21","D","C",-40,-36,"C","Loss",1212,922
"3","4","22","B","A",40,36,"B","Gain",1252,707
"3","4","23","A","B",36,40,"B","Gain",1292,628
"3","4","24","B","A",40,36,"B","Gain",1332,616
"3","4","25","A","B",36,40,"B","Gain",1372,741
"3","4","26","C","D",-36,-40,"C","Loss",1336,964
"3","4","27","C","D",-36,-40,"C","Loss",1300,715
"3","4","28","A","B",36,40,"B","Gain",1340,716
"3","4","29","D","C",-40,-36,"C","Loss",1304,1373
"3","4","30","D","A",-40,36,"A","Catch",1340,740
"3","4","31","A","B",36,40,"B","Gain",1380,828
"3","4","32","A","B",36,0,"B","Gain",1380,968
"3","4","33","D","C",-40,-36,"C","Loss",1344,1735
"3","4","34","D","C",-40,-36,"C","Loss",1308,743
"3","4","35","C","B",-36,40,"B","Catch",1348,686
"3","4","36","C","D",-36,-40,"C","Loss",1312,1007
"3","4","37","A","B",36,40,"B","Gain",1352,533
