"Subject","Block","Trial","Object_1","Object_2","Object_3","Reward_1","Reward_2","Reward_3","Action","SetSize","Stim_Count","RT","PreCorrect","Delay"
80,5,5,"BJ","BK","BL",0,0,1,"BL",3,2,0.821680595283397,1,2
80,5,6,"AJ","AK","AL",0,1,0,"AK",3,2,0.761261439067312,0,NA
80,5,7,"CJ","CK","CL",0,0,1,"CL",3,3,0.725833186297677,2,5
80,5,8,"CJ","CK","CL",0,0,1,"CL",3,4,0.505372804473154,3,1
80,5,9,"AJ","AK","AL",0,1,0,"AK",3,3,0.519153925590217,1,3
80,5,10,"BJ","BK","BL",0,0,1,"BL",3,3,0.630518109188415,2,5
80,5,11,"AJ","AK","AL",0,1,0,"AK",3,4,0.755607147933915,2,2
80,5,12,"BJ","BK","BL",0,0,1,"BL",3,4,0.63939460774418,3,2
80,5,13,"CJ","CK","CL",0,0,1,"CL",3,5,0.826280349981971,4,5
80,5,14,"AJ","AK","AL",0,1,0,"AK",3,5,0.641286729020067,3,3
80,5,15,"BJ","BK","BL",0,0,1,"BL",3,5,0.592705859104171,4,3
80,5,16,"CJ","CK","CL",0,0,1,"CL",3,6,0.904832762782462,5,3
80,5,17,"AJ","AK","AL",0,1,0,"AK",3,6,0.461546914419159,4,3
80,5,18,"BJ","BK","BL",0,0,1,"BL",3,6,0.604355439543724,5,3
80,5,19,"AJ","AK","AL",0,1,0,"AK",3,7,0.661971540888771,5,2
80,5,20,"BJ","BK","BL",0,0,1,"BL",3,7,0.550277108908631,6,2
80,5,21,"CJ","CK","CL",0,0,1,"CL",3,7,0.643291087355465,6,5
80,5,22,"CJ","CK","CL",0,0,1,"CL",3,8,0.579959521419369,7,1
80,5,23,"AJ","AK","AL",0,1,0,"AK",3,8,0.566222246037796,6,4
80,5,24,"BJ","BK","BL",0,0,1,"BL",3,8,0.565000256756321,7,4
80,5,25,"CJ","CK","CL",0,0,1,"CL",3,9,0.888073168462142,8,3
80,5,26,"BJ","BK","BL",0,0,1,"BL",3,9,0.730610326630995,8,2
80,5,27,"AJ","AK","AL",0,1,0,"AK",3,9,0.49404516723007,7,4
80,6,1,"DJ","DK","DL",0,0,1,"DL",4,1,0.567397487116978,0,NA
80,6,2,"DJ","DK","DL",0,0,1,"DL",4,2,0.576238632434979,1,1
80,6,3,"BJ","BK","BL",1,0,0,"BL",4,1,0.528453689184971,0,NA
80,6,4,"BJ","BK","BL",1,0,0,"BK",4,2,0.670650478452444,0,NA
80,6,5,"AJ","AK","AL",1,0,0,"AL",4,1,1.15033782168757,0,NA
80,6,6,"AJ","AK","AL",1,0,0,"AK",4,2,0.850870146532543,0,NA
80,6,7,"CJ","CK","CL",0,0,1,"CL",4,1,1.16280009178445,0,NA
80,6,8,"DJ","DK","DL",0,0,1,"DL",4,3,0.787654645275325,2,6
80,6,9,"CJ","CK","CL",0,0,1,"CJ",4,2,1.09930345532484,1,2
80,6,10,"BJ","BK","BL",1,0,0,"BJ",4,3,0.945780748967081,0,NA
80,6,11,"DJ","DK","DL",0,0,1,"DL",4,4,0.72178381390404,3,3
80,6,12,"AJ","AK","AL",1,0,0,"AL",4,3,1.11496371752582,0,NA
80,6,13,"AJ","AK","AL",1,0,0,"AJ",4,4,0.828114602714777,0,NA
80,6,14,"BJ","BK","BL",1,0,0,"BJ",4,4,0.89265340520069,1,4
80,6,15,"DJ","DK","DL",0,0,1,"DL",4,5,0.783179782913066,4,4
80,6,16,"CJ","CK","CL",0,0,1,"CL",4,3,0.625245995121077,1,9
80,6,17,"DJ","DK","DL",0,0,1,"DL",4,6,0.795480102417059,5,2
80,6,18,"CJ","CK","CL",0,0,1,"CL",4,4,0.562626094324514,2,2
80,6,19,"BJ","BK","BL",1,0,0,"BJ",4,5,0.905948620173149,2,5
80,6,20,"AJ","AK","AL",1,0,0,"AJ",4,5,1.02624112577178,1,7
80,6,21,"CJ","CK","CL",0,0,1,"CL",4,5,0.649418921791948,3,3
80,6,22,"BJ","BK","BL",1,0,0,"BL",4,6,1.02760237501934,3,3
80,6,23,"AJ","AK","AL",1,0,0,"AL",4,6,0.803834039252251,2,3
80,6,24,"DJ","DK","DL",0,0,1,"DL",4,7,0.646407108055428,6,7
80,6,25,"BJ","BK","BL",1,0,0,"BJ",4,7,1.0076552889077,3,6
80,6,26,"DJ","DK","DL",0,0,1,"DL",4,8,0.648920545354486,7,2
80,6,27,"CJ","CK","CL",0,0,1,"CL",4,6,0.710475237108767,4,6
80,6,28,"AJ","AK","AL",1,0,0,"AL",4,7,0.709665617556311,2,8
80,6,29,"CJ","CK","CL",0,0,1,"CJ",4,7,1.11542478576303,5,2
80,6,30,"AJ","AK","AL",1,0,0,"AJ",4,8,1.05203267885372,2,10
80,6,31,"BJ","BK","BL",1,0,0,"BJ",4,8,0.917609553434886,4,6
80,6,32,"DJ","DK","DL",0,0,1,"DL",4,9,0.568824447575025,8,6
80,6,33,"CJ","CK","CL",0,0,1,"CL",4,8,0.567795801674947,5,6
80,6,34,"AJ","AK","AL",1,0,0,"AJ",4,9,0.460247408715077,3,4
80,6,35,"BJ","BK","BL",1,0,0,"BJ",4,9,0.687798084691167,5,4
80,6,36,"CJ","CK","CL",0,0,1,"CL",4,9,0.639970610500313,6,3
80,6,37,"DJ","DK","DL",0,0,1,"DL",4,10,0.58028088719584,9,5
80,6,38,"BJ","BK","BL",1,0,0,"BL",4,10,0.923669399111532,6,3
80,6,39,"DJ","DK","DL",0,0,1,"DL",4,11,0.637228309060447,10,2
80,6,40,"BJ","BK","BL",1,0,0,"BJ",4,11,0.886636515264399,6,5
80,6,41,"CJ","CK","CL",0,0,1,"CL",4,10,0.524498983635567,7,5
80,6,42,"AJ","AK","AL",1,0,0,"AJ",4,10,0.788839863846079,4,8
80,6,43,"AJ","AK","AL",1,0,0,"AJ",4,11,0.556832888396457,5,1
80,7,1,"BJ","BK","BL",0,0,1,"BL",2,1,0.601984644774348,0,NA
80,7,2,"BJ","BK","BL",0,0,1,"BL",2,2,0.553238989203237,1,1
80,7,3,"AJ","AK","AL",1,0,0,"AL",2,1,0.618456658907235,0,NA
80,7,4,"BJ","BK","BL",0,0,1,"BL",2,3,0.770085506490432,2,2
80,7,5,"AJ","AK","AL",1,0,0,"AK",2,2,0.522836681455374,0,NA
80,7,6,"AJ","AK","AL",1,0,0,"AJ",2,3,0.612021718989126,0,NA
80,7,7,"BJ","BK","BL",0,0,1,"BL",2,4,0.673641591798514,3,3
80,7,8,"BJ","BK","BL",0,0,1,"BL",2,5,0.534501572139561,4,1
80,7,9,"AJ","AK","AL",1,0,0,"AJ",2,4,0.583420378272422,1,3
80,7,10,"AJ","AK","AL",1,0,0,"AJ",2,5,0.489664406515658,2,1
80,7,11,"BJ","BK","BL",0,0,1,"BL",2,6,0.610063906526193,5,3
80,7,12,"AJ","AK","AL",1,0,0,"AJ",2,6,0.487439174205065,3,2
80,7,13,"AJ","AK","AL",1,0,0,"AJ",2,7,0.545628995867446,4,1
80,7,14,"BJ","BK","BL",0,0,1,"BL",2,7,0.544757012743503,6,3
80,7,15,"BJ","BK","BL",0,0,1,"BL",2,8,0.481136981747113,7,1
80,7,16,"AJ","AK","AL",1,0,0,"AJ",2,8,0.511520084226504,5,3
80,7,17,"BJ","BK","BL",0,0,1,"BL",2,9,0.573361903661862,8,2
80,7,18,"AJ","AK","AL",1,0,0,"AJ",2,9,0.415690008085221,6,2
80,8,1,"BJ","BK","BL",1,0,0,"BL",3,1,0.850121593335643,0,NA
80,8,2,"BJ","BK","BL",1,0,0,"BK",3,2,0.532407577382401,0,NA
80,8,3,"AJ","AK","AL",1,0,0,"AL",3,1,0.781826418591663,0,NA
80,8,4,"CJ","CK","CL",0,1,0,"CL",3,1,0.950836399220861,0,NA
80,8,5,"AJ","AK","AL",1,0,0,"AK",3,2,0.864563581184484,0,NA
80,8,6,"BJ","BK","BL",1,0,0,"BJ",3,3,0.761763177928515,0,NA
80,8,7,"BJ","BK","BL",1,0,0,"BJ",3,4,0.854886310873553,1,1
80,8,8,"AJ","AK","AL",1,0,0,"AJ",3,3,0.916506408713758,0,NA
80,8,9,"CJ","CK","CL",0,1,0,"CJ",3,2,0.529248533421196,0,NA
80,8,10,"CJ","CK","CL",0,1,0,"CK",3,3,0.960262220003642,0,NA
80,8,11,"BJ","BK","BL",1,0,0,"BJ",3,5,0.521465331898071,2,4
80,8,12,"AJ","AK","AL",1,0,0,"AJ",3,4,0.739073167787865,1,4
80,8,13,"CJ","CK","CL",0,1,0,"CK",3,4,0.627445114427246,1,3
80,8,14,"CJ","CK","CL",0,1,0,"CK",3,5,0.595221521449275,2,1
80,8,15,"AJ","AK","AL",1,0,0,"AJ",3,5,0.546232466702349,2,3
80,8,16,"BJ","BK","BL",1,0,0,"BJ",3,6,0.57626287790481,3,5
80,8,17,"AJ","AK","AL",1,0,0,"AJ",3,6,0.919621879351325,3,2
80,8,18,"CJ","CK","CL",0,1,0,"CK",3,6,0.574323648354039,3,4
80,8,19,"CJ","CK","CL",0,1,0,"CK",3,7,0.606825988739729,4,1
80,8,20,"BJ","BK","BL",1,0,0,"BJ",3,7,0.620252315886319,4,4
80,8,21,"BJ","BK","BL",1,0,0,"BJ",3,8,0.556664277915843,5,1
80,8,22,"AJ","AK","AL",1,0,0,"AJ",3,7,0.717769229784608,4,5
80,8,23,"AJ","AK","AL",1,0,0,"AJ",3,8,0.554647801909596,5,1
80,8,24,"CJ","CK","CL",0,1,0,"CK",3,8,0.545782383647747,5,5
80,8,25,"CJ","CK","CL",0,1,0,"CK",3,9,0.604034396354109,6,1
80,8,26,"BJ","BK","BL",1,0,0,"BJ",3,9,0.603132310207002,6,5
80,8,27,"AJ","AK","AL",1,0,0,"AJ",3,9,0.915072940522805,6,4
80,9,1,"AJ","AK","AL",1,0,0,"AL",6,1,0.460137981805019,0,NA
80,9,2,"CJ","CK","CL",0,1,0,"CL",6,1,0.849549677921459,0,NA
80,9,3,"DJ","DK","DL",0,1,0,"DL",6,1,0.745234890258871,0,NA
80,9,4,"EJ","EK","EL",0,0,1,"EL",6,1,0.768097581109032,0,NA
80,9,5,"EJ","EK","EL",0,0,1,"EL",6,2,0.593754052766599,1,1
80,9,6,"FJ","FK","FL",0,0,1,"FL",6,1,0.975333209149539,0,NA
80,9,7,"DJ","DK","DL",0,1,0,"DK",6,2,0.895073318388313,0,NA
80,9,8,"BJ","BK","BL",1,0,0,"BL",6,1,1.43272853444796,0,NA
80,9,9,"FJ","FK","FL",0,0,1,"FK",6,2,1.1332793221809,1,3
80,9,10,"BJ","BK","BL",1,0,0,"BJ",6,2,1.31147041160148,0,NA
80,9,11,"AJ","AK","AL",1,0,0,"AK",6,2,0.927638637367636,0,NA
80,9,12,"CJ","CK","CL",0,1,0,"CK",6,2,0.989086789777502,0,NA
80,9,13,"AJ","AK","AL",1,0,0,"AJ",6,3,1.2266849426087,0,NA
80,9,14,"EJ","EK","EL",0,0,1,"EL",6,3,0.638411025167443,2,9
80,9,15,"EJ","EK","EL",0,0,1,"EL",6,4,0.487787578022107,3,1
80,9,16,"CJ","CK","CL",0,1,0,"CK",6,3,1.18993482377846,1,4
80,9,17,"FJ","FK","FL",0,0,1,"FJ",6,3,1.06361976068001,1,11
80,9,18,"DJ","DK","DL",0,1,0,"DJ",6,3,1.14487392420415,1,11
80,9,19,"DJ","DK","DL",0,1,0,"DK",6,4,0.486503672553226,1,12
80,9,20,"FJ","FK","FL",0,0,1,"FK",6,4,1.40761124843266,1,14
80,9,21,"BJ","BK","BL",1,0,0,"BJ",6,3,1.14239336992614,1,11
80,9,22,"BJ","BK","BL",1,0,0,"BJ",6,4,0.592706101480871,2,1
80,9,23,"CJ","CK","CL",0,1,0,"CK",6,4,0.841913681710139,2,7
80,9,24,"AJ","AK","AL",1,0,0,"AK",6,4,1.06004079175182,1,11
80,9,25,"AJ","AK","AL",1,0,0,"AJ",6,5,0.54327559878584,1,12
80,9,26,"EJ","EK","EL",0,0,1,"EL",6,5,0.728334108483978,4,11
80,9,27,"CJ","CK","CL",0,1,0,"CK",6,5,0.822585249086842,3,4
80,9,28,"DJ","DK","DL",0,1,0,"DK",6,5,0.819853407796472,2,9
80,9,29,"EJ","EK","EL",0,0,1,"EL",6,6,1.13197245623451,5,3
80,9,30,"FJ","FK","FL",0,0,1,"FL",6,5,0.644723187899217,1,24
80,9,31,"BJ","BK","BL",1,0,0,"BJ",6,5,1.20693570247386,3,9
80,9,32,"FJ","FK","FL",0,0,1,"FL",6,6,0.73735419951845,2,2
80,9,33,"CJ","CK","CL",0,1,0,"CK",6,6,0.703853278770112,4,6
80,9,35,"DJ","DK","DL",0,1,0,"DK",6,6,0.795704509015195,3,7
80,9,36,"AJ","AK","AL",1,0,0,"AJ",6,6,1.16105065552983,2,11
80,9,37,"EJ","EK","EL",0,0,1,"EL",6,7,0.651797769241966,6,8
80,9,38,"DJ","DK","DL",0,1,0,"DK",6,7,0.641298334230669,4,3
80,9,39,"AJ","AK","AL",1,0,0,"AJ",6,7,0.633257540641353,3,3
80,9,40,"EJ","EK","EL",0,0,1,"EL",6,8,0.701769356615841,7,3
80,9,41,"BJ","BK","BL",1,0,0,"BK",6,7,1.00620073033497,4,10
80,9,42,"CJ","CK","CL",0,1,0,"CK",6,7,0.785959975095466,5,9
80,9,43,"FJ","FK","FL",0,0,1,"FL",6,7,0.784981622477062,3,11
80,9,44,"EJ","EK","EL",0,0,1,"EL",6,9,0.649021562188864,8,4
80,9,45,"DJ","DK","DL",0,1,0,"DK",6,8,0.703502985066734,5,7
80,9,46,"CJ","CK","CL",0,1,0,"CK",6,8,0.7486574689392,6,4
80,9,47,"BJ","BK","BL",1,0,0,"BK",6,8,0.879847171599977,4,16
80,9,48,"FJ","FK","FL",0,0,1,"FL",6,8,0.777877250686288,4,5
80,9,49,"DJ","DK","DL",0,1,0,"DK",6,9,0.75322899047751,6,4
80,9,50,"AJ","AK","AL",1,0,0,"AJ",6,8,0.841416890267283,4,11
80,9,51,"AJ","AK","AL",1,0,0,"AJ",6,9,0.569880263879895,5,1
80,9,52,"FJ","FK","FL",0,0,1,"FL",6,9,0.83725547848735,5,4
80,9,53,"BJ","BK","BL",1,0,0,"BJ",6,9,0.804955391795374,4,22
80,9,54,"CJ","CK","CL",0,1,0,"CK",6,9,0.787281456054188,7,8
80,9,55,"FJ","FK","FL",0,0,1,"FL",6,10,0.786162716103718,6,3
80,9,56,"BJ","BK","BL",1,0,0,"BJ",6,10,0.82344093429856,5,3
80,9,57,"DJ","DK","DL",0,1,0,"DK",6,10,0.649846926913597,7,8
80,9,58,"DJ","DK","DL",0,1,0,"DK",6,11,0.694517987081781,8,1
80,9,59,"FJ","FK","FL",0,0,1,"FL",6,11,0.756162730394863,7,4
80,9,60,"EJ","EK","EL",0,0,1,"EL",6,10,0.685426604701206,9,16
80,9,61,"AJ","AK","AL",1,0,0,"AJ",6,10,0.954228132381104,6,10
80,9,62,"AJ","AK","AL",1,0,0,"AJ",6,11,0.584703681059182,7,1
80,9,63,"CJ","CK","CL",0,1,0,"CK",6,10,0.701855915598571,8,9
80,9,64,"CJ","CK","CL",0,1,0,"CK",6,11,0.544156922143884,9,1
80,9,65,"FJ","FK","FL",0,0,1,"FL",6,12,0.738390823011287,8,6
80,9,66,"EJ","EK","EL",0,0,1,"EL",6,11,0.683063927572221,10,6
80,9,67,"BJ","BK","BL",1,0,0,"BJ",6,11,0.744618411757983,6,11
80,10,1,"AJ","AK","AL",1,0,0,"AL",5,1,0.64781868562568,0,NA
80,10,2,"BJ","BK","BL",1,0,0,"BL",5,1,1.06099028128665,0,NA
80,10,3,"BJ","BK","BL",1,0,0,"BK",5,2,0.802149459137581,0,NA
80,10,4,"CJ","CK","CL",0,1,0,"CL",5,1,0.825735490187071,0,NA
80,10,5,"CJ","CK","CL",0,1,0,"CK",5,2,0.848960755043663,0,NA
80,10,6,"AJ","AK","AL",1,0,0,"AK",5,2,1.06418235076126,0,NA
80,10,7,"EJ","EK","EL",0,0,1,"EK",5,1,0.937777443556115,0,NA
80,10,8,"EJ","EK","EL",0,0,1,"EJ",5,2,0.990665137884207,0,NA
80,10,9,"DJ","DK","DL",0,1,0,"DL",5,1,0.919938837410882,0,NA
80,10,10,"DJ","DK","DL",0,1,0,"DK",5,2,0.824867947376333,0,NA
80,10,11,"BJ","BK","BL",1,0,0,"BK",5,3,0.948901169700548,0,NA
80,10,12,"CJ","CK","CL",0,1,0,"CK",5,3,0.736350564169697,1,7
80,10,13,"BJ","BK","BL",1,0,0,"BJ",5,4,0.817113098804839,0,NA
80,10,14,"CJ","CK","CL",0,1,0,"CK",5,4,0.659660149714909,2,2
80,10,15,"AJ","AK","AL",1,0,0,"AJ",5,3,0.964311072253622,0,NA
80,10,16,"AJ","AK","AL",1,0,0,"AJ",5,4,0.681521452614106,1,1
80,10,17,"EJ","EK","EL",0,0,1,"EJ",5,3,0.962048169458285,0,NA
80,10,18,"DJ","DK","DL",0,1,0,"DK",5,3,1.05773776571732,1,8
80,10,19,"EJ","EK","EL",0,0,1,"EK",5,4,1.25223273888696,0,NA
80,10,20,"DJ","DK","DL",0,1,0,"DK",5,4,0.898805515142158,2,2
80,10,21,"BJ","BK","BL",1,0,0,"BJ",5,5,0.897684567491524,1,8
80,10,22,"CJ","CK","CL",0,1,0,"CK",5,5,0.840672694495879,3,8
80,10,23,"CJ","CK","CL",0,1,0,"CK",5,6,0.604427433339879,4,1
80,10,24,"BJ","BK","BL",1,0,0,"BJ",5,6,0.986568397260271,2,3
80,10,25,"AJ","AK","AL",1,0,0,"AL",5,5,0.763264564680867,2,9
80,10,26,"AJ","AK","AL",1,0,0,"AK",5,6,0.746130408719182,2,10
80,10,27,"EJ","EK","EL",0,0,1,"EL",5,5,0.674671977758408,0,NA
80,10,28,"DJ","DK","DL",0,1,0,"DK",5,5,0.789171232259832,3,8
80,10,29,"BJ","BK","BL",1,0,0,"BJ",5,7,0.82692684896756,3,5
80,10,30,"EJ","EK","EL",0,0,1,"EL",5,6,0.982109052594751,1,3
80,10,31,"DJ","DK","DL",0,1,0,"DK",5,6,0.79670203931164,4,3
80,10,32,"CJ","CK","CL",0,1,0,"CK",5,7,0.777539179543965,5,9
80,10,33,"AJ","AK","AL",1,0,0,"AJ",5,7,0.845939481048845,2,17
80,10,34,"AJ","AK","AL",1,0,0,"AJ",5,8,0.759804442990571,3,1
80,10,35,"EJ","EK","EL",0,0,1,"EL",5,7,0.788999754353426,2,5
80,10,36,"DJ","DK","DL",0,1,0,"DK",5,7,0.693961749668233,5,5
80,10,37,"CJ","CK","CL",0,1,0,"CK",5,8,0.630395159474574,6,5
80,10,38,"BJ","BK","BL",1,0,0,"BJ",5,8,0.754438424599357,4,9
80,10,39,"EJ","EK","EL",0,0,1,"EL",5,8,1.07395744533278,3,4
80,10,40,"CJ","CK","CL",0,1,0,"CK",5,9,0.616645554080606,7,3
80,10,41,"AJ","AK","AL",1,0,0,"AJ",5,9,0.710428076214157,4,7
80,10,42,"DJ","DK","DL",0,1,0,"DK",5,8,0.991544838761911,6,6
80,10,43,"DJ","DK","DL",0,1,0,"DK",5,9,0.607438174658455,7,1
80,10,44,"EJ","EK","EL",0,0,1,"EJ",5,9,0.888330613030121,4,5
80,10,45,"BJ","BK","BL",1,0,0,"BJ",5,9,0.871908777276985,5,7
80,10,46,"CJ","CK","CL",0,1,0,"CK",5,10,0.665012512705289,8,6
80,10,47,"EJ","EK","EL",0,0,1,"EL",5,10,0.601451195194386,4,8
80,10,48,"EJ","EK","EL",0,0,1,"EL",5,11,0.64020400471054,5,1
80,11,1,"BJ","BK","BL",0,1,0,"BL",4,1,0.599874384584837,0,NA
80,11,2,"DJ","DK","DL",0,0,1,"DL",4,1,0.637022327864543,0,NA
80,11,3,"DJ","DK","DL",0,0,1,"DL",4,2,0.573136189603247,1,1
80,11,4,"CJ","CK","CL",0,1,0,"CL",4,1,1.09818943799473,0,NA
80,11,5,"AJ","AK","AL",1,0,0,"AL",4,1,0.870600529015064,0,NA
80,11,6,"CJ","CK","CL",0,1,0,"CK",4,2,0.681953002815135,0,NA
80,11,7,"AJ","AK","AL",1,0,0,"AK",4,2,0.996564573259093,0,NA
80,11,8,"BJ","BK","BL",0,1,0,"BK",4,2,0.961169193731621,0,NA
80,11,9,"DJ","DK","DL",0,0,1,"DL",4,3,0.608149194857106,2,6
80,11,10,"CJ","CK","CL",0,1,0,"CJ",4,3,0.693669011932798,1,4
80,11,11,"BJ","BK","BL",0,1,0,"BK",4,3,0.880619490286335,1,3
80,11,12,"DJ","DK","DL",0,0,1,"DL",4,4,0.942839751485735,3,3
80,11,13,"CJ","CK","CL",0,1,0,"CK",4,4,1.06597217265517,1,7
80,11,14,"AJ","AK","AL",1,0,0,"AJ",4,3,1.04832183755934,0,NA
80,11,15,"DJ","DK","DL",0,0,1,"DL",4,5,1.27317884529475,4,3
80,11,16,"AJ","AK","AL",1,0,0,"AK",4,4,0.764394852332771,1,2
80,11,17,"CJ","CK","CL",0,1,0,"CK",4,5,0.845731467241421,2,4
80,11,18,"BJ","BK","BL",0,1,0,"BK",4,4,1.08951698313467,2,7
80,11,19,"CJ","CK","CL",0,1,0,"CK",4,6,0.970688446192071,3,2
80,11,20,"BJ","BK","BL",0,1,0,"BJ",4,5,0.789346255478449,3,2
80,11,21,"DJ","DK","DL",0,0,1,"DL",4,6,0.653820545296185,5,6
80,11,22,"AJ","AK","AL",1,0,0,"AJ",4,5,0.801869989139959,1,8
80,11,23,"CJ","CK","CL",0,1,0,"CK",4,7,0.696414233418182,4,4
80,11,24,"BJ","BK","BL",0,1,0,"BK",4,6,0.89768926508259,3,6
80,11,25,"CJ","CK","CL",0,1,0,"CK",4,8,1.03211325302254,5,2
80,11,26,"DJ","DK","DL",0,0,1,"DL",4,7,0.548655169899575,6,5
80,11,27,"AJ","AK","AL",1,0,0,"AJ",4,6,0.543837736360729,2,5
80,11,28,"AJ","AK","AL",1,0,0,"AJ",4,7,0.706507158698514,3,1
80,11,29,"DJ","DK","DL",0,0,1,"DL",4,8,0.736865103361197,7,3
80,11,30,"BJ","BK","BL",0,1,0,"BK",4,7,0.728392749559134,4,6
80,11,31,"CJ","CK","CL",0,1,0,"CK",4,9,0.602567482623272,6,6
80,11,32,"BJ","BK","BL",0,1,0,"BK",4,8,1.26571070449427,5,2
80,11,33,"DJ","DK","DL",0,0,1,"DL",4,9,0.694374997052364,8,4
80,11,34,"AJ","AK","AL",1,0,0,"AJ",4,8,0.680882708635181,4,6
80,11,35,"BJ","BK","BL",0,1,0,"BK",4,9,0.679014312685467,6,3
80,11,36,"AJ","AK","AL",1,0,0,"AJ",4,9,0.67776807048358,5,2
80,11,37,"BJ","BK","BL",0,1,0,"BK",4,10,0.696419746032916,7,2
80,11,38,"CJ","CK","CL",0,1,0,"CK",4,10,0.711922807851806,7,7
80,12,1,"AJ","AK","AL",1,0,0,"AL",2,1,0.469828164787032,0,NA
80,12,2,"BJ","BK","BL",0,1,0,"BL",2,1,0.805500768939964,0,NA
80,12,3,"BJ","BK","BL",0,1,0,"BK",2,2,0.710524060414173,0,NA
80,12,4,"AJ","AK","AL",1,0,0,"AK",2,2,0.615731687750667,0,NA
80,12,5,"BJ","BK","BL",0,1,0,"BK",2,3,0.763909198809415,1,2
80,12,6,"AJ","AK","AL",1,0,0,"AJ",2,3,0.550831893691793,0,NA
80,12,7,"BJ","BK","BL",0,1,0,"BK",2,4,0.417469204869121,2,2
80,12,8,"BJ","BK","BL",0,1,0,"BK",2,5,0.572916628210805,3,1
80,12,9,"AJ","AK","AL",1,0,0,"AJ",2,4,0.634414031286724,1,3
80,12,10,"AJ","AK","AL",1,0,0,"AJ",2,5,0.539718132815324,2,1
80,12,11,"BJ","BK","BL",0,1,0,"BK",2,6,0.577184991911054,4,3
80,12,12,"AJ","AK","AL",1,0,0,"AJ",2,6,0.537499533267692,3,2
80,12,13,"BJ","BK","BL",0,1,0,"BK",2,7,0.551389068714343,5,2
80,12,14,"BJ","BK","BL",0,1,0,"BK",2,8,0.557364578009583,6,1
80,12,15,"AJ","AK","AL",1,0,0,"AJ",2,7,0.611967725562863,4,3
80,12,16,"BJ","BK","BL",0,1,0,"BK",2,9,0.664123839349486,7,2
80,12,17,"AJ","AK","AL",1,0,0,"AJ",2,8,0.607902535353787,5,2
80,12,18,"AJ","AK","AL",1,0,0,"AJ",2,9,0.55973711272236,6,1
80,13,1,"BJ","BK","BL",0,0,1,"BL",2,1,0.631602271110751,0,NA
80,13,2,"BJ","BK","BL",0,0,1,"BL",2,2,0.669172676978633,1,1
80,13,3,"AJ","AK","AL",0,1,0,"AL",2,1,0.581199586042203,0,NA
80,13,4,"AJ","AK","AL",0,1,0,"AK",2,2,0.455533972126432,0,NA
80,13,5,"BJ","BK","BL",0,0,1,"BL",2,3,0.735955222160555,2,3
80,13,6,"AJ","AK","AL",0,1,0,"AK",2,3,0.422036553849466,1,2
80,13,7,"BJ","BK","BL",0,0,1,"BL",2,4,0.452182339620776,3,2
80,13,8,"AJ","AK","AL",0,1,0,"AK",2,4,0.427169810514897,2,2
80,13,9,"AJ","AK","AL",0,1,0,"AK",2,5,0.527418093173765,3,1
80,13,10,"BJ","BK","BL",0,0,1,"BL",2,5,0.690414541284554,4,3
80,13,11,"BJ","BK","BL",0,0,1,"BL",2,6,0.650754073169082,5,1
80,13,12,"AJ","AK","AL",0,1,0,"AK",2,6,0.493323611910455,4,3
80,13,13,"AJ","AK","AL",0,1,0,"AK",2,7,0.406112352036871,5,1
80,13,14,"BJ","BK","BL",0,0,1,"BL",2,7,0.544526241254061,6,3
80,13,15,"BJ","BK","BL",0,0,1,"BL",2,8,0.569124853005633,7,1
80,13,16,"AJ","AK","AL",0,1,0,"AK",2,8,0.449299433152191,6,3
80,13,17,"BJ","BK","BL",0,0,1,"BL",2,9,0.691205095499754,8,2
80,13,18,"AJ","AK","AL",0,1,0,"AK",2,9,0.564909680280834,7,2
80,14,1,"DJ","DK","DL",0,1,0,"DL",6,1,0.387647639843635,0,NA
80,14,2,"CJ","CK","CL",0,1,0,"CL",6,1,0.581569615169428,0,NA
80,14,3,"BJ","BK","BL",1,0,0,"BL",6,1,0.698619005270302,0,NA
80,14,4,"EJ","EK","EL",0,0,1,"EL",6,1,0.673635499202646,0,NA
80,14,5,"BJ","BK","BL",1,0,0,"BK",6,2,0.915512873441912,0,NA
80,14,6,"FJ","FK","FL",0,0,1,"FL",6,1,1.03961247950792,0,NA
80,14,7,"FJ","FK","FL",0,0,1,"FL",6,2,0.537446349742822,1,1
80,14,8,"EJ","EK","EL",0,0,1,"EL",6,2,1.38147241913248,1,4
80,14,9,"CJ","CK","CL",0,1,0,"CK",6,2,0.886660288320854,0,NA
80,14,10,"DJ","DK","DL",0,1,0,"DK",6,2,1.01096973055974,0,NA
80,14,11,"AJ","AK","AL",1,0,0,"AL",6,1,1.03289968217723,0,NA
80,14,12,"DJ","DK","DL",0,1,0,"DK",6,3,1.04653601069003,1,2
80,14,13,"BJ","BK","BL",1,0,0,"BK",6,3,1.3112503902521,0,NA
80,14,14,"AJ","AK","AL",1,0,0,"AK",6,2,1.15358170459513,0,NA
80,14,15,"EJ","EK","EL",0,0,1,"EL",6,3,1.06574273109436,2,7
80,14,16,"FJ","FK","FL",0,0,1,"FK",6,3,1.39226850692648,2,9
80,14,17,"EJ","EK","EL",0,0,1,"EL",6,4,0.640134111046791,3,2
80,14,18,"FJ","FK","FL",0,0,1,"FL",6,4,0.490044808248058,2,11
80,14,19,"CJ","CK","CL",0,1,0,"CK",6,3,1.09054279397242,1,10
80,14,20,"AJ","AK","AL",1,0,0,"AK",6,3,1.30156855483074,0,NA
80,14,21,"BJ","BK","BL",1,0,0,"BJ",6,4,1.32757996674627,0,NA
